frame_idx,x,y,w,h,ellipse_x,ellipse_y,ellipse_w,ellipse_h,ellipse_angle
1155,177,131,65.11993408203125,73.00887298583984,89.7689208984375,72.69834899902344,65.11993408203125,73.00887298583984,0.0
1156,177,131,64.4896011352539,73.149658203125,90.10675048828125,72.17459106445312,64.4896011352539,73.149658203125,0.0
1157,177,131,66.07728576660156,73.895263671875,90.064453125,70.54364013671875,66.07728576660156,73.895263671875,0.0
1158,177,131,66.49977111816406,74.49322509765625,90.0640869140625,70.13591003417969,66.49977111816406,74.49322509765625,0.0
1159,177,131,65.0217056274414,74.52071380615234,90.27438354492188,71.53398132324219,65.0217056274414,74.52071380615234,0.0
1160,177,131,65.96459197998047,75.03327178955078,90.21383666992188,70.38349914550781,65.96459197998047,75.03327178955078,0.0
1161,177,131,66.00918579101562,75.0979232788086,89.88851928710938,70.84587097167969,66.00918579101562,75.0979232788086,0.0
1162,189,127,65.38572692871094,75.15939331054688,78.06350708007812,74.96147155761719,65.38572692871094,75.15939331054688,0.0
1163,189,127,65.220703125,75.38843536376953,78.20159912109375,74.61537170410156,65.220703125,75.38843536376953,0.0
1164,189,127,65.50346374511719,75.61453247070312,78.19830322265625,74.15383911132812,65.50346374511719,75.61453247070312,0.0
1165,178,122,65.29729461669922,75.74864959716797,89.23724365234375,79.4134521484375,65.29729461669922,75.74864959716797,0.0
1166,166,114,65.23338317871094,75.74474334716797,101.0511474609375,87.85336303710938,65.23338317871094,75.74474334716797,0.0
1167,166,114,65.50407409667969,75.51493072509766,100.58926391601562,88.33834838867188,65.50407409667969,75.51493072509766,0.0
1168,178,121,64.51188659667969,75.3780288696289,88.99063110351562,81.8345947265625,64.51188659667969,75.3780288696289,0.0
1169,178,121,64.24395751953125,75.36264038085938,89.06246948242188,81.58364868164062,64.24395751953125,75.36264038085938,0.0
1170,178,121,64.99158477783203,75.13230895996094,88.59194946289062,81.89590454101562,64.99158477783203,75.13230895996094,0.0
1171,178,121,65.35342407226562,75.3980484008789,88.96295166015625,80.84896850585938,65.35342407226562,75.3980484008789,0.0
1172,179,119,65.70297241210938,75.7607421875,88.09393310546875,82.21224975585938,65.70297241210938,75.7607421875,0.0
1173,179,119,65.74423217773438,75.84190368652344,87.91091918945312,82.42807006835938,65.74423217773438,75.84190368652344,0.0
1174,161,118,65.69197082519531,75.67985534667969,105.82211303710938,83.85702514648438,65.69197082519531,75.67985534667969,0.0
1175,176,119,65.5587158203125,75.4825210571289,91.092529296875,82.96426391601562,65.5587158203125,75.4825210571289,0.0
1176,176,128,65.96117401123047,76.13185119628906,92.1837158203125,72.49105834960938,65.96117401123047,76.13185119628906,0.0
1177,176,128,64.79707336425781,76.10991668701172,92.34683227539062,73.62277221679688,64.79707336425781,76.10991668701172,0.0
1178,172,126,65.22711944580078,76.3099136352539,96.179443359375,75.53070068359375,65.22711944580078,76.3099136352539,0.0
1179,172,126,65.41876220703125,76.84211730957031,96.58917236328125,74.75767517089844,65.41876220703125,76.84211730957031,0.0
1180,172,124,65.64015197753906,77.08240509033203,96.2916259765625,76.93942260742188,65.64015197753906,77.08240509033203,0.0
1181,172,124,64.63272094726562,76.93773651123047,96.43234252929688,77.73486328125,64.63272094726562,76.93773651123047,0.0
1182,178,121,64.25959777832031,76.6817855834961,90.37710571289062,81.3087158203125,64.25959777832031,76.6817855834961,0.0
1183,169,121,64.81578826904297,76.9061050415039,99.35491943359375,80.32717895507812,64.81578826904297,76.9061050415039,0.0
1184,170,124,65.35022735595703,77.08283996582031,98.2423095703125,77.081787109375,65.35022735595703,77.08283996582031,0.0
1185,174,124,65.96343994140625,77.4857177734375,94.38543701171875,76.27044677734375,65.96343994140625,77.4857177734375,0.0
1186,174,124,65.80134582519531,77.51898193359375,94.0594482421875,76.81761169433594,65.80134582519531,77.51898193359375,0.0
1187,161,110,66.24824523925781,77.9502944946289,106.37310791015625,90.57940673828125,66.24824523925781,77.9502944946289,0.0
1188,173,124,66.88168334960938,78.14518737792969,91.74627685546875,77.64485168457031,66.88168334960938,78.14518737792969,0.0
1189,173,124,67.42794799804688,78.11407470703125,90.814697265625,78.28620910644531,67.42794799804688,78.11407470703125,0.0
1190,173,124,67.69401550292969,78.4860610961914,90.87716674804688,78.07154846191406,67.69401550292969,78.4860610961914,0.0
1191,181,124,67.53499603271484,78.58058166503906,82.85696411132812,78.39288330078125,67.53499603271484,78.58058166503906,0.0
1192,175,123,67.72742462158203,78.8499755859375,89.052734375,79.09822082519531,67.72742462158203,78.8499755859375,0.0
1193,177,124,67.22315979003906,78.91787719726562,86.94808959960938,78.39955139160156,67.22315979003906,78.91787719726562,0.0
1194,163,117,67.11714172363281,79.02359008789062,101.10064697265625,85.09988403320312,67.11714172363281,79.02359008789062,0.0
1195,175,130,66.51594543457031,78.60923767089844,88.85174560546875,73.14996337890625,66.51594543457031,78.60923767089844,0.0
1196,175,130,66.03327178955078,78.54158782958984,89.167236328125,72.66249084472656,66.03327178955078,78.54158782958984,0.0
1197,184,126,66.52403259277344,78.52823638916016,80.08041381835938,76.54061889648438,66.52403259277344,78.52823638916016,0.0
1198,173,119,66.83305358886719,78.62001037597656,91.16183471679688,83.13516235351562,66.83305358886719,78.62001037597656,0.0
1199,173,119,67.02947998046875,78.70494079589844,91.13278198242188,83.03378295898438,67.02947998046875,78.70494079589844,0.0
1200,171,120,66.90988159179688,78.81851196289062,93.32199096679688,82.00845336914062,66.90988159179688,78.81851196289062,0.0
1201,181,121,67.02149200439453,78.74888610839844,84.28244018554688,81.00210571289062,67.02149200439453,78.74888610839844,0.0
1202,181,121,66.81840515136719,78.7628402709961,84.93624877929688,81.00051879882812,66.81840515136719,78.7628402709961,0.0
1203,184,128,66.19068908691406,78.44784545898438,81.91921997070312,74.7501220703125,66.19068908691406,78.44784545898438,0.0
1204,156,105,66.0791244506836,78.38860321044922,110.04183959960938,97.18753051757812,66.0791244506836,78.38860321044922,0.0
1205,182,126,66.66122436523438,78.2744140625,83.85299682617188,76.046875,66.66122436523438,78.2744140625,0.0
1206,182,126,66.29913330078125,78.1629867553711,83.92568969726562,76.01171875,66.29913330078125,78.1629867553711,0.0
1207,173,118,66.65603637695312,78.30091857910156,93.13592529296875,83.6279296875,66.65603637695312,78.30091857910156,0.0
1208,166,112,66.23980712890625,78.25643157958984,100.28359985351562,89.906982421875,66.23980712890625,78.25643157958984,0.0
1209,181,125,65.92487335205078,78.31678771972656,85.49087524414062,76.97674560546875,65.92487335205078,78.31678771972656,0.0
1210,181,125,66.00314331054688,78.45281982421875,85.53082275390625,76.61918640136719,66.00314331054688,78.45281982421875,0.0
1211,180,124,66.1557388305664,78.11395263671875,86.20404052734375,78.27980041503906,66.1557388305664,78.11395263671875,0.0
1212,181,123,66.63018798828125,78.20258331298828,85.44601440429688,78.6949462890625,66.63018798828125,78.20258331298828,0.0
1213,189,130,66.09244537353516,77.69720458984375,77.236328125,72.67373657226562,66.09244537353516,77.69720458984375,0.0
1214,174,120,66.4154052734375,77.47653198242188,92.22381591796875,82.16842651367188,66.4154052734375,77.47653198242188,0.0
1215,178,122,66.50010681152344,77.32432556152344,88.36334228515625,80.0421142578125,66.50010681152344,77.32432556152344,0.0
1216,178,118,66.18827056884766,77.7900619506836,89.16552734375,82.88552856445312,66.18827056884766,77.7900619506836,0.0
1217,175,129,66.77027893066406,78.13939666748047,92.10040283203125,71.22137451171875,66.77027893066406,78.13939666748047,0.0
1218,168,123,66.99272155761719,78.30442810058594,99.0419921875,77.05534362792969,66.99272155761719,78.30442810058594,0.0
1219,168,123,65.84552001953125,78.24232482910156,99.82022094726562,77.38883972167969,65.84552001953125,78.24232482910156,0.0
1220,181,118,65.58267974853516,78.54328155517578,87.72683715820312,81.72221374511719,65.58267974853516,78.54328155517578,0.0
1221,181,118,66.18502044677734,78.88002014160156,87.97909545898438,81.18055725097656,66.18502044677734,78.88002014160156,0.0
1222,164,121,66.28497314453125,78.58271789550781,104.49417114257812,79.54513549804688,66.28497314453125,78.58271789550781,0.0
1223,164,121,67.4266357421875,78.91740417480469,104.51287841796875,78.38629150390625,67.4266357421875,78.91740417480469,0.0
1224,168,126,66.62541198730469,78.93228149414062,100.73736572265625,74.22157287597656,66.62541198730469,78.93228149414062,0.0
1225,173,123,67.1522216796875,79.39547729492188,96.0240478515625,76.30538940429688,67.1522216796875,79.39547729492188,0.0
1226,173,123,66.85066223144531,79.23397827148438,95.66726684570312,77.20135498046875,66.85066223144531,79.23397827148438,0.0
1227,173,123,66.75019836425781,79.09284210205078,95.3863525390625,77.42533874511719,66.75019836425781,79.09284210205078,0.0
1228,173,123,66.28977966308594,78.9496841430664,95.55606079101562,77.48133850097656,66.28977966308594,78.9496841430664,0.0
1229,173,123,66.02427673339844,79.00881958007812,95.76284790039062,77.12033081054688,66.02427673339844,79.00881958007812,0.0
1230,173,123,66.29024505615234,78.83378601074219,95.5023193359375,77.40509033203125,66.29024505615234,78.83378601074219,0.0
1231,173,123,65.8004150390625,78.71060180664062,95.84487915039062,77.47627258300781,65.8004150390625,78.71060180664062,0.0
1232,173,123,65.56663513183594,77.9741439819336,95.26693725585938,78.61906433105469,65.56663513183594,77.9741439819336,0.0
1233,173,123,66.26390075683594,78.10826110839844,95.50616455078125,77.02976989746094,66.26390075683594,78.10826110839844,0.0
1234,173,123,66.75926208496094,78.483154296875,95.9185791015625,76.2574462890625,66.75926208496094,78.483154296875,0.0
1235,163,119,67.02021026611328,78.76854705810547,105.85763549804688,80.06436157226562,67.02021026611328,78.76854705810547,0.0
1236,179,124,67.00338745117188,78.82839965820312,89.80120849609375,75.39108276367188,67.00338745117188,78.82839965820312,0.0
1237,164,113,66.12371063232422,78.478759765625,104.81573486328125,87.5977783203125,66.12371063232422,78.478759765625,0.0
1238,164,113,65.85617065429688,78.1298599243164,104.6483154296875,87.89944458007812,65.85617065429688,78.1298599243164,0.0
1239,166,117,66.81396484375,78.42411804199219,102.74160766601562,82.474853515625,66.81396484375,78.42411804199219,0.0
1240,167,117,67.16411590576172,78.51322174072266,101.49224853515625,82.49371337890625,67.16411590576172,78.51322174072266,0.0
1241,167,117,66.83358764648438,78.6316909790039,101.70126342773438,82.49842834472656,66.83358764648438,78.6316909790039,0.0
1242,183,121,66.25859069824219,78.40178680419922,85.59014892578125,79.24960327148438,66.25859069824219,78.40178680419922,0.0
1243,183,121,66.95962524414062,78.69041442871094,85.84423828125,78.31240844726562,66.95962524414062,78.69041442871094,0.0
1244,183,121,66.19013977050781,78.4017105102539,85.7294921875,79.20309448242188,66.19013977050781,78.4017105102539,0.0
1245,167,111,66.0093994140625,77.86727905273438,101.4036865234375,87.55078125,66.0093994140625,77.86727905273438,0.0
1246,167,111,65.83961486816406,77.53597259521484,101.61746215820312,86.7626953125,65.83961486816406,77.53597259521484,0.0
1247,190,125,65.80303955078125,77.56950378417969,78.94088745117188,71.815673828125,65.80303955078125,77.56950378417969,0.0
1248,175,124,66.30027770996094,77.8076171875,94.11343383789062,72.57891845703125,66.30027770996094,77.8076171875,0.0
1249,166,123,66.15312957763672,77.89420318603516,103.144775390625,73.89472961425781,66.15312957763672,77.89420318603516,0.0
1250,168,117,66.3333511352539,77.63618469238281,100.9246826171875,81.09867858886719,66.3333511352539,77.63618469238281,0.0
1251,168,117,67.06619262695312,77.80023956298828,100.96121215820312,80.64967346191406,67.06619262695312,77.80023956298828,0.0
1252,168,117,67.51588439941406,78.30379486083984,101.19406127929688,80.16241455078125,67.51588439941406,78.30379486083984,0.0
1253,174,120,67.54337310791016,78.28752136230469,94.95166015625,77.79060363769531,67.54337310791016,78.28752136230469,0.0
1254,169,119,68.62614440917969,78.83861541748047,100.08172607421875,77.44764709472656,68.62614440917969,78.83861541748047,0.0
1255,169,119,67.98749542236328,79.13752746582031,100.2596435546875,77.48690795898438,67.98749542236328,79.13752746582031,0.0
1256,167,117,68.35968017578125,79.3642578125,101.97943115234375,79.87173461914062,68.35968017578125,79.3642578125,0.0
1257,162,109,67.63417053222656,79.31073760986328,106.66806030273438,90.96792602539062,67.63417053222656,79.31073760986328,0.0
1258,167,122,67.66976928710938,79.28744506835938,101.254150390625,80.61697387695312,67.66976928710938,79.28744506835938,0.0
1259,170,115,67.08251953125,79.3272476196289,98.40460205078125,88.27923583984375,67.08251953125,79.3272476196289,0.0
1260,179,131,67.07997131347656,79.27642822265625,88.96542358398438,72.06980895996094,67.07997131347656,79.27642822265625,0.0
1261,179,131,67.14836883544922,79.3077163696289,89.0196533203125,71.2674560546875,67.14836883544922,79.3077163696289,0.0
1262,179,131,66.8869400024414,79.3459243774414,89.31936645507812,70.69186401367188,66.8869400024414,79.3459243774414,0.0
1263,176,124,68.05419921875,79.80049133300781,92.22006225585938,76.0479736328125,68.05419921875,79.80049133300781,0.0
1264,169,118,67.72332763671875,79.59831237792969,99.1146240234375,82.76199340820312,67.72332763671875,79.59831237792969,0.0
1265,169,118,68.67766571044922,80.02025604248047,99.1318359375,81.81549072265625,68.67766571044922,80.02025604248047,0.0
1266,159,115,68.20790100097656,80.18881225585938,109.49191284179688,85.32887268066406,68.20790100097656,80.18881225585938,0.0
1267,159,115,68.59562683105469,80.2802963256836,108.98214721679688,85.83221435546875,68.59562683105469,80.2802963256836,0.0
1268,168,118,68.15418243408203,80.60063171386719,100.16925048828125,82.95805358886719,68.15418243408203,80.60063171386719,0.0
1269,184,127,67.77897644042969,80.24694061279297,83.8101806640625,75.48951721191406,67.77897644042969,80.24694061279297,0.0
1270,184,127,67.60619354248047,80.29257202148438,84.07220458984375,74.74737548828125,67.60619354248047,80.29257202148438,0.0
1271,174,116,67.64913940429688,80.14749908447266,93.96575927734375,85.93684387207031,67.64913940429688,80.14749908447266,0.0
1272,165,112,67.26414489746094,79.8957748413086,103.0809326171875,89.98420715332031,67.26414489746094,79.8957748413086,0.0
1273,188,125,67.69182586669922,79.62541961669922,79.93740844726562,76.24604797363281,67.69182586669922,79.62541961669922,0.0
1274,188,125,67.67440795898438,79.76612091064453,80.23681640625,74.93650817871094,67.67440795898438,79.76612091064453,0.0
1275,178,119,68.12789916992188,79.96544647216797,90.46466064453125,80.234130859375,68.12789916992188,79.96544647216797,0.0
1276,178,119,67.68838500976562,79.7906494140625,90.585693359375,80.80853271484375,67.68838500976562,79.7906494140625,0.0
1277,178,119,67.43948364257812,79.84678649902344,90.80886840820312,80.20213317871094,67.43948364257812,79.84678649902344,0.0
1278,176,123,67.71199798583984,79.99433135986328,92.69741821289062,75.675537109375,67.71199798583984,79.99433135986328,0.0
1279,163,113,68.06555938720703,79.95631408691406,105.44943237304688,85.54388427734375,68.06555938720703,79.95631408691406,0.0
1280,181,120,68.69279479980469,80.10348510742188,87.19790649414062,77.76097106933594,68.69279479980469,80.10348510742188,0.0
1281,179,122,68.1163330078125,79.98657989501953,89.49057006835938,75.56524658203125,68.1163330078125,79.98657989501953,0.0
1282,179,122,68.83917236328125,80.38107299804688,89.7525634765625,73.26631164550781,68.83917236328125,80.38107299804688,0.0
1283,180,114,68.17998504638672,80.31005096435547,88.81472778320312,81.06657409667969,68.17998504638672,80.31005096435547,0.0
1284,172,121,69.0426025390625,80.8508071899414,97.15805053710938,72.14164733886719,69.0426025390625,80.8508071899414,0.0
1285,172,121,68.68630981445312,81.09031677246094,97.50277709960938,72.03541564941406,68.68630981445312,81.09031677246094,0.0
1286,172,121,68.4473876953125,81.47588348388672,97.90142822265625,71.63385009765625,68.4473876953125,81.47588348388672,0.0
1287,172,121,69.78350830078125,82.05196380615234,98.03192138671875,70.78346252441406,69.78350830078125,82.05196380615234,0.0
1288,174,105,68.86054992675781,81.74322509765625,95.5556640625,88.07086181640625,68.86054992675781,81.74322509765625,0.0
1289,174,105,68.1220703125,81.7618637084961,95.73870849609375,88.01771545410156,68.1220703125,81.7618637084961,0.0
1290,177,116,68.48663330078125,81.70889282226562,92.3740234375,77.00442504882812,68.48663330078125,81.70889282226562,0.0
1291,177,116,69.12846374511719,81.90504455566406,92.18423461914062,76.2510986328125,69.12846374511719,81.90504455566406,0.0
1292,177,116,68.18023681640625,81.89326477050781,89.67068481445312,76.81277465820312,68.18023681640625,81.89326477050781,0.0
1293,177,116,73.04620361328125,82.41373443603516,84.0565185546875,75.82818603515625,73.04620361328125,82.41373443603516,0.0
1294,163,114,75.69744873046875,82.96788787841797,96.56301879882812,77.95704650878906,75.69744873046875,82.96788787841797,0.0
1295,170,116,76.72463989257812,83.39613342285156,89.32366943359375,76.7392578125,76.72463989257812,83.39613342285156,0.0
1296,170,111,77.89739990234375,83.8469467163086,89.2022705078125,82.309814453125,77.89739990234375,83.8469467163086,0.0
1297,160,115,77.56623840332031,84.03738403320312,99.26483154296875,79.20245361328125,77.56623840332031,84.03738403320312,0.0
1298,160,119,78.11524963378906,84.34130859375,99.17684936523438,75.80061340332031,78.11524963378906,84.34130859375,0.0
1299,159,114,78.05990600585938,84.63375091552734,100.37228393554688,81.70014953613281,78.05990600585938,84.63375091552734,0.0
1300,159,114,74.77891540527344,84.52455139160156,103.88052368164062,83.05003356933594,74.77891540527344,84.52455139160156,0.0
1301,159,114,73.29118347167969,84.64447021484375,106.46237182617188,83.01251220703125,73.29118347167969,84.64447021484375,0.0
1302,159,114,72.17338562011719,84.54826354980469,106.822509765625,83.75312805175781,72.17338562011719,84.54826354980469,0.0
1303,171,124,71.82954406738281,84.65377807617188,95.0201416015625,73.18827819824219,71.82954406738281,84.65377807617188,0.0
1304,171,124,70.43553161621094,84.18788146972656,95.03094482421875,74.17207336425781,70.43553161621094,84.18788146972656,0.0
1305,171,124,70.5680923461914,84.26541137695312,95.103515625,73.29301452636719,70.5680923461914,84.26541137695312,0.0
1306,180,119,70.42279052734375,84.21503448486328,86.10513305664062,78.44825744628906,70.42279052734375,84.21503448486328,0.0
1307,173,120,70.13744354248047,83.9528579711914,93.07968139648438,77.862060546875,70.13744354248047,83.9528579711914,0.0
1308,173,120,69.90016174316406,83.72074890136719,93.107666015625,77.96551513671875,69.90016174316406,83.72074890136719,0.0
1309,172,117,70.41705322265625,83.93882751464844,94.24234008789062,79.86637878417969,70.41705322265625,83.93882751464844,0.0
1310,174,118,71.02125549316406,84.10975646972656,92.11190795898438,78.59159851074219,71.02125549316406,84.10975646972656,0.0
1311,168,119,71.73988342285156,84.45364379882812,98.2587890625,77.14790344238281,71.73988342285156,84.45364379882812,0.0
1312,177,122,70.63883972167969,84.57299041748047,89.57275390625,74.41197204589844,70.63883972167969,84.57299041748047,0.0
1313,178,118,70.05217742919922,84.515380859375,88.42840576171875,78.85299682617188,70.05217742919922,84.515380859375,0.0
1314,178,118,70.9053955078125,84.561279296875,88.1402587890625,78.5882568359375,70.9053955078125,84.561279296875,0.0
1315,176,119,71.18827819824219,84.68573760986328,90.124267578125,77.14706420898438,71.18827819824219,84.68573760986328,0.0
1316,176,119,70.55642700195312,84.59217834472656,90.38839721679688,77.78677368164062,70.55642700195312,84.59217834472656,0.0
1317,181,125,69.51518249511719,83.51022338867188,85.66668701171875,73.82168579101562,69.51518249511719,83.51022338867188,0.0
1318,181,125,69.25312805175781,83.35366821289062,87.25408935546875,72.08041381835938,69.25312805175781,83.35366821289062,0.0
1319,181,125,69.15937805175781,83.19579315185547,87.6104736328125,72.02011108398438,69.15937805175781,83.19579315185547,0.0
1320,181,125,69.42367553710938,83.01470184326172,87.67169189453125,71.63003540039062,69.42367553710938,83.01470184326172,0.0
1321,181,125,69.28292846679688,82.79902648925781,87.75006103515625,71.90750122070312,69.28292846679688,82.79902648925781,0.0
1322,181,125,69.22221374511719,82.61882019042969,87.822998046875,71.97686767578125,69.22221374511719,82.61882019042969,0.0
1323,181,125,69.26707458496094,82.87773132324219,88.01080322265625,70.86921691894531,69.26707458496094,82.87773132324219,0.0
1324,181,125,69.3619384765625,82.66537475585938,87.82281494140625,71.71730041503906,69.3619384765625,82.66537475585938,0.0
1325,165,127,70.44605255126953,83.17938995361328,104.0352783203125,68.0543212890625,70.44605255126953,83.17938995361328,0.0
1326,165,127,69.86933898925781,83.39115905761719,104.17694091796875,68.01358032226562,69.86933898925781,83.39115905761719,0.0
1327,165,127,71.16343688964844,83.84716033935547,104.16595458984375,67.25338745117188,71.16343688964844,83.84716033935547,0.0
1328,165,127,71.05943298339844,84.18592834472656,104.24603271484375,67.0633544921875,71.05943298339844,84.18592834472656,0.0
1329,173,119,71.2302474975586,84.56620788574219,96.306884765625,75.01583862304688,71.2302474975586,84.56620788574219,0.0
1330,183,123,70.33097839355469,84.21076965332031,86.11859130859375,72.50396728515625,70.33097839355469,84.21076965332031,0.0
1331,183,123,69.8842544555664,83.9112777709961,86.0618896484375,72.87599182128906,69.8842544555664,83.9112777709961,0.0
1332,183,123,69.55924987792969,83.63822937011719,86.08737182617188,72.968994140625,69.55924987792969,83.63822937011719,0.0
1333,183,123,69.50773620605469,83.44505310058594,85.95358276367188,72.99224853515625,69.50773620605469,83.44505310058594,0.0
1334,183,123,69.62162780761719,83.2752685546875,85.7926025390625,72.99806213378906,69.62162780761719,83.2752685546875,0.0
1335,183,123,70.63880157470703,83.49479675292969,85.82110595703125,72.24951171875,70.63880157470703,83.49479675292969,0.0
1336,183,123,70.48736572265625,83.19959259033203,85.54766845703125,73.1873779296875,70.48736572265625,83.19959259033203,0.0
1337,187,122,70.32282257080078,82.84320831298828,81.4515380859375,74.79684448242188,70.32282257080078,82.84320831298828,0.0
1338,187,122,70.37844848632812,82.90522003173828,81.66778564453125,74.19921875,70.37844848632812,82.90522003173828,0.0
1339,187,122,70.72166442871094,82.89720153808594,81.62612915039062,74.0498046875,70.72166442871094,82.89720153808594,0.0
1340,187,122,70.32156372070312,82.4926528930664,80.9644775390625,75.512451171875,70.32156372070312,82.4926528930664,0.0
1341,171,124,70.0137939453125,82.0377426147461,96.02911376953125,74.62811279296875,70.0137939453125,82.0377426147461,0.0
1342,171,124,70.06655883789062,81.7995834350586,95.68865966796875,74.15702819824219,70.06655883789062,81.7995834350586,0.0
1343,171,124,70.0322036743164,81.5331039428711,95.662353515625,74.41426086425781,70.0322036743164,81.5331039428711,0.0
1344,178,125,70.09846496582031,80.5147476196289,88.09136962890625,76.10356140136719,70.09846496582031,80.5147476196289,0.0
1345,178,125,80.28012084960938,77.64099884033203,89.06826782226562,75.9127197265625,80.28012084960938,77.64099884033203,0.0
1346,178,125,77.11732482910156,77.230224609375,89.8271484375,74.85317993164062,77.11732482910156,77.230224609375,0.0
1347,178,125,74.97572326660156,77.13480377197266,89.72967529296875,73.46328735351562,74.97572326660156,77.13480377197266,0.0
1348,178,125,72.62847900390625,76.65341186523438,89.54559326171875,73.86581420898438,72.62847900390625,76.65341186523438,0.0
1349,178,125,72.4610595703125,76.86959838867188,89.9053955078125,72.84146118164062,72.4610595703125,76.86959838867188,0.0
1350,178,125,71.49449157714844,76.5745620727539,89.42800903320312,73.33535766601562,71.49449157714844,76.5745620727539,0.0
1351,178,125,71.07207489013672,76.14869689941406,89.12420654296875,73.83383178710938,71.07207489013672,76.14869689941406,0.0
1352,178,125,71.24797058105469,76.60208129882812,89.90069580078125,72.08346557617188,71.24797058105469,76.60208129882812,0.0
1353,178,125,71.25997924804688,77.11178588867188,90.1824951171875,71.6458740234375,71.25997924804688,77.11178588867188,0.0
1354,178,125,70.60704803466797,76.78937530517578,89.534423828125,73.03646850585938,70.60704803466797,76.78937530517578,0.0
1355,178,125,71.01266479492188,77.13080596923828,89.93350219726562,71.88412475585938,71.01266479492188,77.13080596923828,0.0
1356,178,125,71.18205261230469,77.3927230834961,90.08419799804688,71.22103881835938,71.18205261230469,77.3927230834961,0.0
1357,183,124,71.67183685302734,78.01759338378906,85.25592041015625,71.30526733398438,71.67183685302734,78.01759338378906,0.0
1358,183,124,71.13898468017578,77.97994995117188,85.0633544921875,72.57632446289062,71.13898468017578,77.97994995117188,0.0
1359,183,124,71.42790222167969,78.27293395996094,85.12057495117188,72.14407348632812,71.42790222167969,78.27293395996094,0.0
1360,183,124,71.30545043945312,78.57711791992188,85.143798828125,72.0360107421875,71.30545043945312,78.57711791992188,0.0
1361,183,124,71.25145721435547,78.68157958984375,84.90789794921875,72.38400268554688,71.25145721435547,78.68157958984375,0.0
1362,183,124,70.75531005859375,78.40498352050781,84.612060546875,73.22100830078125,70.75531005859375,78.40498352050781,0.0
1363,175,123,70.29429626464844,77.91837310791016,92.34222412109375,75.18025207519531,70.29429626464844,77.91837310791016,0.0
1364,175,123,70.66275024414062,78.19145965576172,92.544921875,73.54505920410156,70.66275024414062,78.19145965576172,0.0
1365,175,123,71.57512664794922,78.75970458984375,92.88787841796875,72.38626098632812,71.57512664794922,78.75970458984375,0.0
1366,175,118,70.53304290771484,78.57166290283203,93.0924072265625,77.8465576171875,70.53304290771484,78.57166290283203,0.0
1367,177,114,70.92986297607422,79.02754974365234,91.48486328125,80.46163940429688,70.92986297607422,79.02754974365234,0.0
1368,159,112,70.25804138183594,78.73594665527344,109.18389892578125,83.61541748046875,70.25804138183594,78.73594665527344,0.0
1369,179,126,70.85188293457031,79.16703796386719,89.408203125,68.40385437011719,70.85188293457031,79.16703796386719,0.0
1370,179,126,70.62129211425781,79.1747817993164,89.25592041015625,69.22596740722656,70.62129211425781,79.1747817993164,0.0
1371,169,121,70.29776000976562,78.6512680053711,98.717529296875,75.55648803710938,70.29776000976562,78.6512680053711,0.0
1372,177,120,70.86292266845703,79.127685546875,91.32351684570312,75.01412963867188,70.86292266845703,79.127685546875,0.0
1373,177,120,70.90667724609375,79.55884552001953,91.52999877929688,74.6285400390625,70.90667724609375,79.55884552001953,0.0
1374,177,120,70.44627380371094,79.54499053955078,91.29043579101562,75.28213500976562,70.44627380371094,79.54499053955078,0.0
1375,177,120,70.93721008300781,79.9849853515625,91.27420043945312,74.32052612304688,70.93721008300781,79.9849853515625,0.0
1376,177,120,72.1241226196289,80.52462768554688,91.30755615234375,74.08013916015625,72.1241226196289,80.52462768554688,0.0
1377,177,120,71.07595825195312,80.64872741699219,91.23309326171875,74.77003479003906,71.07595825195312,80.64872741699219,0.0
1378,177,120,71.436767578125,80.94593048095703,91.22479248046875,74.5675048828125,71.436767578125,80.94593048095703,0.0
1379,177,120,70.49855041503906,80.63948822021484,91.02728271484375,76.01687622070312,70.49855041503906,80.63948822021484,0.0
1380,177,120,70.11456298828125,80.08100891113281,90.71417236328125,77.12921142578125,70.11456298828125,80.08100891113281,0.0
1381,177,120,70.72067260742188,80.43790435791016,91.093994140625,75.53230285644531,70.72067260742188,80.43790435791016,0.0
1382,183,125,70.59078979492188,80.36515808105469,84.79544067382812,70.88307189941406,70.59078979492188,80.36515808105469,0.0
1383,157,104,70.58795166015625,80.31319427490234,110.83547973632812,92.34576416015625,70.58795166015625,80.31319427490234,0.0
1384,181,114,70.2030029296875,80.20960235595703,86.70413208007812,82.46144104003906,70.2030029296875,80.20960235595703,0.0
1385,173,116,70.0462875366211,80.46875,94.8380126953125,79.7403564453125,70.0462875366211,80.46875,0.0
1386,174,124,69.62742614746094,80.39708709716797,93.6702880859375,72.31008911132812,69.62742614746094,80.39708709716797,0.0
1387,160,102,70.11505126953125,80.31951141357422,106.83209228515625,94.4525146484375,70.11505126953125,80.31951141357422,0.0
1388,160,102,70.03700256347656,80.3436050415039,106.56195068359375,94.48812866210938,70.03700256347656,80.3436050415039,0.0
1389,160,102,70.01500701904297,80.35934448242188,106.35186767578125,94.49703979492188,70.01500701904297,80.35934448242188,0.0
1390,160,102,70.20474243164062,80.20185089111328,106.189697265625,94.874267578125,70.20474243164062,80.20185089111328,0.0
1391,187,117,69.6572036743164,79.75457763671875,78.91397094726562,81.09356689453125,69.6572036743164,79.75457763671875,0.0
1392,166,109,70.51905822753906,80.09654235839844,100.0059814453125,87.52339172363281,70.51905822753906,80.09654235839844,0.0
